frame_id,knee_angle_r,knee_angle_l,elbow_angle_r,elbow_angle_l,hip_angle_r,hip_angle_l,shoulder_angle_r,shoulder_angle_l,label
1,171.03641515064626,175.79295307719306,175.17384747680865,179.0848965957385,179.06781868100285,177.66817922870504,81.5378081840927,95.40116708480058,bad
2,176.0644978855058,176.15996143334002,175.2985157267871,173.57965261182264,176.69152175664485,174.76945308496866,82.97844548513811,89.15136333760306,bad
3,177.97847227113286,177.71051717998978,175.93448202881228,176.08089006010348,177.16931857401627,176.23123766097177,83.6802580824017,91.6961412737415,bad
4,177.37844647723122,177.3068349267055,175.59707318314796,176.15054966958496,178.47007902777804,177.4077100953028,84.51628781210961,92.49357380200298,bad
5,176.1033673227226,175.97535023478275,174.2794275071611,175.5590923579901,179.65606944534233,179.30922290379806,83.62445422998621,92.8984785819635,bad
6,171.19580087367484,175.16440076554935,175.62756892079403,176.01548228671416,177.07098653611703,178.5580351575384,85.46968072015329,94.78519067729988,bad
7,168.8800999259807,173.69362498787453,174.65003593478122,176.16054628242,174.08420858056826,176.69433164663076,87.1332576080642,95.96423287313316,bad
8,165.49568240027006,170.67210534720843,175.26187246345964,176.08769651514964,171.26628702347992,174.03284475849418,88.27166580232962,96.49567191140892,bad
9,162.86811299441285,167.03849626939154,173.17953353703373,175.23026494990276,170.52997645835785,170.22991783856108,86.84426945356178,98.39667569865213,bad
10,158.89075245090103,162.96234255294715,172.72626273276882,174.21908137362016,167.10905992607428,167.93983376858495,87.05553261794722,96.23642134894668,bad
11,157.7597486045136,155.2112849524516,171.28430988952343,173.6990281164974,165.00934546191635,164.29549890545445,86.55328716140586,95.50329060955461,bad
12,155.19508644792558,147.09271436903003,171.37092050153595,174.23932344226225,161.55590607561746,157.50652822341516,88.80310986152362,98.42625408702747,bad
13,149.5451696517222,145.99084619921558,171.58205457946357,174.02699141743165,155.7475147717713,154.6536973781404,91.58763655389193,99.8482465799746,bad
14,146.06607536032166,142.60218943148217,171.81775665446193,174.4910584265919,150.90060709944692,149.90170411068578,93.59958772684637,101.12248155059636,bad
15,143.19794786039532,139.76361823274806,169.07311875205087,170.90284952127783,147.38668534923215,145.39348245121383,92.40248694039988,101.11232972256609,bad
16,137.35751185231527,131.01255807603246,169.9299426120962,176.89664923496608,139.65075205019699,135.57066934655433,95.8989097730041,102.40829984173226,bad
17,130.3181737267737,126.37784911771367,169.54734284466963,172.73959689303157,130.75997714705613,128.3160724684268,99.4319765552723,105.60496868527997,bad
18,122.36470761113341,118.74625423420623,171.56574083462246,168.30058788841438,122.21390431606403,117.88066418550198,105.5094039232382,107.4327994161495,bad
19,120.84547859165255,113.47934803678537,174.62621041513657,170.8323451455177,117.89323334295369,111.59317996220858,109.40091692445957,109.42795251802221,bad
20,116.21280608344333,113.7207483602996,173.11332987767017,166.59648159087513,111.38397013550059,107.63840682346245,111.44171100179739,106.5306832470792,bad
21,110.97320522224774,114.03316550592008,173.9492896395845,150.21168377362648,104.402241274736,106.7424754535069,115.57460341810528,90.09419719088913,bad
22,104.84138741190799,113.06541578216354,174.69290214517156,179.70129086091094,99.37758989862648,102.18072128845485,116.9072025046128,99.53655408017832,bad
23,99.37247071332023,109.38070941098783,174.8938958222427,148.05445233520058,94.10988941458864,97.86635855412578,119.78464649172757,112.56681663189676,bad
24,95.96146209648894,105.67455993223867,173.71411042945746,148.21500360249414,90.3305961124148,94.3621772967142,121.53943408501162,110.65205630953014,bad
25,91.29446088713189,104.7351395510264,172.71934562807755,142.85175790798772,86.33787357048678,89.19366095560277,121.71562968464018,96.07224770766452,bad
26,88.04613214723048,100.25228002927543,172.53077466804908,144.33913274490385,82.94632660226885,87.63052097853522,123.7095945769625,72.56280922581043,bad
27,85.97768809317091,99.42588519316504,172.6710459778108,147.6510568186984,80.88383738448017,84.74179881334412,124.36561989376716,74.96666690447132,bad
28,82.70063813248605,97.25910732860324,174.09199951813113,140.20126095430427,77.8590503060282,80.56665270207962,125.5180431949981,64.09049618576485,bad
29,80.68340492174077,91.85590813197197,174.49657540500743,143.74330290078666,76.83469387181955,76.63663208767677,125.42773942923746,79.59363201741391,bad
30,75.7400014513683,86.76841178949421,173.75262128467392,152.35123476002724,73.51057397696711,72.63218650038503,125.32800277255483,123.4959639758632,bad
31,72.57783425888007,82.25000503772577,173.88878417550274,153.2482043380424,70.20224000540578,69.09881669003825,126.19886178115442,129.01528217408472,bad
32,71.82628018522811,80.42066515916551,179.22342860516287,147.68547085968325,68.26968622319602,65.93381281189592,127.0134523244596,130.58817292011582,bad
33,68.29114870319412,74.67083112850801,179.43875723652175,166.62689602043403,66.0186288207816,62.686593395172046,126.87648429514363,130.16923041169827,bad
34,65.84535195795789,72.6369548504449,173.65102738734612,156.69015561922373,63.92527811528383,59.82243594945112,127.67617847711358,130.90436142614615,bad
35,64.57489926256085,70.60026581683213,179.14990021718702,163.46404829244196,61.69651273540436,56.079126062041006,128.43820228503904,132.3702447804364,bad
36,63.03093968187747,67.95350243194258,174.35768895731727,163.32949249805094,59.875761693506526,53.205006393571075,128.82598599348697,132.80863909840983,bad
37,61.08685556644294,65.22503698569977,174.76145584201487,177.44656702548818,56.912331361900215,51.01488760410092,130.50269014874436,134.57701343735445,bad
38,60.30082834253717,64.34835223762319,175.67728903669254,176.17016993488102,54.32011510304756,49.572719159413076,130.87805473063153,135.59624768518535,bad
39,59.42662414571851,62.16493461600046,173.5251949432656,175.40748458244016,53.779665433318335,47.24477192738373,131.3719074153717,135.6061920381614,bad
40,59.183217536192444,61.595668863552625,171.60648393470348,171.11270075914638,52.49514629580376,46.37872250110974,132.01827337288827,136.140646344453,bad
41,57.995458245369576,60.42928781604611,172.06798935093988,166.84413968533556,50.337953190046186,45.21297832176415,133.14312598547195,136.39561843070604,bad
42,56.06281234515043,58.57170654817675,170.62488016088898,172.24697930203376,48.835292603027256,44.11801638312586,132.4456993696288,135.57904779890552,bad
43,54.44949541341427,58.976094952664376,169.62838181573312,168.96974218145732,47.5536889894295,43.947333919102945,133.36730093328305,116.42417443350271,bad
44,51.690556032979615,57.97840989245723,169.8686621268876,171.20446883876429,45.44680042327786,43.54593043201146,134.7078044552106,114.52453567814317,bad
45,49.64082414913412,55.98115429643831,170.0153313416525,167.59421297570267,43.80250123002465,43.34391485246491,134.47126007242105,118.79782465979356,bad
46,48.29852996424986,55.305766145365496,170.95747101249103,149.3075217938139,43.344793484753424,42.709234088555796,133.92852802831428,98.41682919861233,bad
47,47.30969448403164,53.31330786339009,172.11833458939267,142.47368778506163,43.70679339558617,42.34351615261422,133.18009765192002,82.13224712906923,bad
48,47.19087468918628,53.871042058542564,171.07323588262784,167.82081566195617,43.44738451219857,41.77047683280959,132.2528396055219,89.99880259084998,bad
49,47.01814506668849,52.55470704979746,169.61297289537953,116.62107549230892,43.24215654160742,41.788039208571554,131.7501688799405,106.54989838997386,bad
50,47.393746945056655,52.38952176919416,169.76211644574784,154.59906036021462,42.8303493621848,41.72616051102118,131.62321066741427,96.43852968032543,bad
51,46.78037136860086,51.73034329191179,168.55811082598404,177.67268149702053,42.29267943319483,41.08498994870434,131.5493149084679,100.18821324882214,bad
52,46.66314124415237,51.19393395521425,172.81805534987382,126.18060878358942,42.47937697630288,40.74584157173744,131.57906484069449,68.80732438830654,bad
53,46.44485372760967,50.69512690785863,171.12045655889688,147.74296427187122,42.13874798528055,39.969900168418576,131.76469399204998,66.62227304922314,bad
54,46.786555984765116,50.85292043153755,168.93903461757313,176.23716020458883,42.388018211944456,40.16233449482883,131.5978626663078,83.4961027248532,bad
55,46.82651103104217,51.0834519798456,169.518522523813,166.76358815720408,42.72456403300332,41.2073991678074,131.6395112169287,95.75178738543096,bad
56,47.63193839338112,51.75207100070311,167.74730975670468,135.2850763115696,42.97696309088283,41.378781635361015,130.32769111236667,81.66126842829836,bad
57,48.42563777809265,51.997397050331905,167.10043696348555,137.63988008653092,43.39398718133648,41.52737394490911,129.8503489563178,74.67521328114029,bad
58,48.46654442970222,51.777628965387606,166.7588360626626,147.2358505199177,43.22568554440962,41.018945676272764,129.9641874570675,75.33098806045162,bad
59,48.1838362743558,51.275591206933406,164.8050687295903,147.86376291607135,42.31215681017809,40.28846888018082,130.61418647086862,77.36908515459552,bad
60,48.13948365911821,50.415849562243466,163.94530730445024,177.63946354403262,42.207492935892965,38.97974449325528,130.98317219356292,102.84972569156713,bad
61,47.063126203478845,50.04001104301264,165.65245080274008,137.33728828039582,41.20459515426723,38.03950295886568,130.45444803803304,73.61155720718786,bad
62,46.59106501919607,49.16531011764852,166.0103585269655,138.45988128315938,40.18508996249197,36.72457441095024,130.9869419934964,57.086239618515705,bad
63,46.17822442319297,48.54917826002584,166.81444140570522,128.21683479520271,39.490743505647416,35.53859726754897,130.2004343321726,86.06924083085438,bad
64,46.08120539447937,47.1000351905919,166.83433165542422,143.0988408676091,38.83123698834195,33.59544475718163,129.52009691596746,61.32341644786151,bad
65,46.607646411823524,47.01131321285408,167.03472237971997,152.91237426464312,37.753959596819854,33.22634021532226,130.216826122728,44.26130561425424,bad
66,45.77391522923973,44.405047001087624,166.3705049304027,167.29179880291036,36.324053694975376,31.760475312890705,130.09476268119326,75.97796785433508,bad
67,47.2327628540382,44.67440847672729,165.3249787326739,168.46580457912972,36.80082281032225,30.61405975115443,128.95915259183096,71.84478530549363,bad
68,47.140168671446204,44.51253573306304,165.15910017067375,160.70149475716897,36.592461817135984,30.506606148356482,128.4496579993284,55.515045691139385,bad
69,47.015532408154634,45.243375744843796,164.48297094170687,160.56934593758567,35.779135241875125,30.87230212779547,128.68679989955936,97.35573897331189,bad
70,47.05316986907499,45.37255715199299,164.4896396658437,158.1825022470812,35.79699127639302,31.212552462757444,129.06176897989286,112.72677216600613,bad
71,47.82751379020235,45.79275229774229,165.25287170751358,168.28317015061947,36.35970206028581,31.20427519993205,129.23124492891944,112.53440479923827,bad
72,48.39616065649129,45.71267574586814,165.92884277763957,176.6519804523681,36.49947424349066,31.74757445573384,129.78808549526593,117.07812850766781,bad
73,48.30499587464523,46.21494120648159,167.00938322434277,170.26126466527805,36.16476665474554,33.49732258864457,131.8362392742777,122.10768935647573,bad
74,48.9532984944683,47.644630836130915,164.24467634609442,166.5617707035975,37.275729176936224,33.848592960152835,130.5646105571728,129.55960573242885,bad
75,49.87381351270104,50.19815518981781,160.03002004782178,162.61203907089973,37.77044542273523,33.52589329882733,130.11764778045023,131.43022070198478,bad
76,50.29870219520002,52.14131282492825,164.8884714695874,164.91056337404245,38.72124942793288,34.18797559380183,129.75025843845793,130.88075464284466,bad
77,52.44635185036991,53.412504240678714,165.8541279169853,166.70472222969022,40.54814646982777,35.15493159980682,130.28162360053162,130.74224391696953,bad
78,55.265513373071265,54.967485494191834,163.28044858325862,161.45462536136537,42.77816869330498,37.13177816602761,129.62851170279677,131.08079984858972,bad
79,57.7315996997672,58.06428512511638,164.5823947092223,165.38455260489008,44.628704956378314,39.836627490957554,128.95890591317576,132.4847703173519,bad
80,61.4324050127612,60.30322813010746,154.89798403175166,166.99254323431214,47.057417832677274,42.03928531294242,123.84797303454383,133.69350158100852,bad
81,63.792665027012916,65.81162634145531,159.9102755478177,164.94451919609307,47.74986111729715,44.81704004086294,129.88034377481654,133.8569418685865,bad
82,65.26291942057088,69.43091618678143,163.38911096984413,165.24875404777328,49.5851719456675,47.28742137102991,130.29889657836787,134.14662235680393,bad
83,69.31956418126063,71.0799999718188,166.67360014431486,166.75529910387286,53.62311247944642,49.99373109489693,129.20845043540095,133.66564906759402,bad
84,72.4429636791646,72.25344847098499,167.96878364734022,172.42289497495764,56.810103851636185,51.96275428986484,127.41466938121009,134.10232975274172,bad
85,76.39637027259504,75.45317227255985,166.5269380958948,170.80400967217173,59.410001444611,55.31976365243004,127.47112835339995,133.66397418869846,bad
86,80.43991082131582,79.19205168010306,167.8083602311835,171.40072552406167,62.723186059279335,58.02525135496779,128.27770829081035,133.2012924326986,bad
87,85.15344417683639,85.32285891676986,169.62768474703756,172.61872421058962,67.35520534698661,60.23518903084523,127.44298149984398,133.76548639118735,bad
88,92.2250141632236,91.25699427983264,169.6417409459047,174.00918883353188,72.1046335013424,62.90259349601333,125.74400669352652,132.2213946636456,bad
89,95.5157544286476,91.7203971699834,170.79645375979663,174.18619666681943,75.0422598580076,65.72944398940486,126.06212315555095,132.0499467334377,bad
90,102.76615093706751,95.81731586048016,170.80905117184057,176.51220383466725,79.89927657406206,69.18954390628483,125.97757550329503,132.6989987434518,bad
91,105.05009477499212,100.18382390038674,170.9796455758207,177.09627019033346,82.41642973929697,75.18675144198116,125.06878560506524,132.90855595051335,bad
92,111.15674873802313,109.61474016497405,172.79665384334564,178.08966118497807,87.50108876165817,81.98299717112648,124.0245702081731,133.15087475769596,bad
93,115.5168699103811,113.8375198580383,171.2565508277946,178.1614360712405,91.53642557413478,89.11762178302043,123.15812274905073,131.87548485939294,bad
94,121.10290711161275,116.00851789834704,172.9648164456908,178.3154449971475,97.25672148619293,94.9481117148374,120.39872767820066,129.9596464783185,bad
95,131.45205175286742,120.71848746996763,174.45892476602222,178.99391349409973,104.21398592980935,101.82285959485654,120.08778794024437,128.87716450131484,bad
96,140.7254259431538,126.02608410648564,174.93883736965228,177.69060242182138,110.33647450741287,109.01453158274043,119.44902148957331,127.54995288902113,bad
97,140.76819134469991,133.61797213278282,175.25938798534378,178.010966123316,114.03345663149739,117.86546573192253,117.8561869375189,125.56023051433083,bad
98,143.17431529901756,137.43221170696376,174.6624394528318,177.2105683674209,119.19585055069494,124.27269419425339,115.62150061110039,124.44798268896672,bad
99,144.4726276421842,138.09663393054166,173.44943184550988,176.63240227853262,125.05918691272639,127.56110793713692,111.74697819486569,121.84779645758464,bad
100,151.1698880022148,147.8647828790883,170.36696532683533,173.98749024609745,134.79709755187005,136.15882134593016,105.1902283535968,118.49305520117008,bad
101,155.87294107247627,157.4517966241804,173.35290609448418,173.9469090425821,143.281093438441,146.05065293440126,103.77967010924168,115.99002917451394,bad
102,160.01154089678394,165.9567157056425,173.97549917270297,170.58686508865475,150.0028467613695,155.03616041015178,101.64541606077654,112.01280159809325,bad
103,169.80166355765112,170.35047712597867,175.0520282198932,174.56581045237328,158.1169622447341,159.90067312351914,100.23614541589674,110.19939251290195,bad
104,172.26817322372167,173.16977792443467,174.4321907927635,165.81225636377192,162.78243352615527,165.58199658514368,97.30759350653618,104.76951660709939,bad
105,171.84815484355732,174.47634297814648,175.32897881842396,102.25482921350779,166.42148485753177,168.5289849292107,95.84052590574422,105.92646579375285,bad
106,177.32762442900082,175.2930425689961,174.86291418612848,164.46667022164144,172.51254497212247,171.5086548938184,94.30569177945863,105.61535263015978,bad
107,179.54175284276693,174.7729162937462,175.52664496584057,161.2705562823911,175.04245849051884,173.93510597474884,94.26670564320933,103.52445007493719,bad
108,178.46022780431525,179.57856989664393,176.20137619625538,19.430734625041108,179.20512324905744,178.98208778652722,91.80893114183289,103.3496945351643,bad
109,176.9489876902928,179.43918372331493,176.83263820131802,43.31394786434504,178.6426085656772,178.37469976406572,92.05337005134798,100.9631139764991,bad
